"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"KK6HQVI5","journalArticle","2016","Kozyrakis, G. V.; Delis, A. I.; Alexandrakis, G.; Kampanis, N. A.","Numerical modeling of sediment transport applied to coastal morphodynamics","APPLIED NUMERICAL MATHEMATICS","","0168-9274","10.1016/j.apnum.2014.09.007","","A bed-load sediment transport model is used to describe realistic cases of the morphodynamics in coastal areas. The hydrodynamic equations are based on the well-known, two-dimensional depth-averaged non-linear shallow water equations, with bathymetry forces and friction, which are subsequently coupled to the Exner equation to describe the morphological evolution. Different forms of the bed-load transport flux are considered in the Exner equation and certain relations between them are established. The numerical model is expressed in a fully-coupled form where a single system of equations is solved by a high resolution two-dimensional finite volume scheme of the relaxation type. The relaxation is performed by classical models where neither approximate Riemann solvers nor characteristic decompositions are needed. The overall numerical scheme is validated in benchmark problems, and for a realistic application of a coastal area on the northern side of the island of Crete. The validity of these results is established by comparisons made with the well-known MIKE Software by DHI Group. (C) 2014 IMACS. Published by Elsevier B.V. All rights reserved.","2016-06","2024-11-22 21:19:57","2024-12-01 00:02:21","","30-46","","SI","104","","","","","","","","","","English","","","","","","","Place: RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS Publisher: ELSEVIER Type: Article; Proceedings Paper","","C:\Users\johan\Zotero\storage\7KKWTB97\Kozyrakis et al. - 2016 - Numerical modeling of sediment transport applied to coastal morphodynamics.pdf","","Coastal morphodynamics; Exner bed-load transport models; Non-linear shallow water equations; Relaxation scheme","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6NPYBNRD","journalArticle","2013","Campisano, A.; Creaco, E.; Modica, C.","Numerical modelling of sediment bed aggradation in open rectangular drainage channels","URBAN WATER JOURNAL","","1573-062X","10.1080/1573062X.2012.739627","","A numerical modelling investigation of bed aggradation in open rectangular drainage channels is presented in this paper. A semi-coupled modelling approach for uniform sediments based on 1D-shallow water De Saint Venant - Exner equations was adopted to describe the temporal evolution of the bed in the deposition and transport phenomena associated with aggradation process. Six well-established sediment transport formulas were used to evaluate the sediment discharge over the aggrading bed. Simulations enabled the comparison of results obtained with the selected formulas against a comprehensive set of experimental measurements reported in the literature. Results have shown the adopted model to describe successfully the evolution of sediment bed and water level profiles during the aggradation experiments, with minor differences depending on the used sediment transport relationship.","2013-12-01","2024-11-22 21:19:58","2024-12-01 00:02:22","","365-376","","6","10","","","","","","","","","","English","","","","","","","Place: 2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND Publisher: TAYLOR & FRANCIS LTD Type: Article","","C:\Users\johan\Zotero\storage\IMD3PGMA\Campisano et al. - 2013 - Numerical modelling of sediment bed aggradation in open rectangular drainage channels.pdf","","bed aggradation; drainage channels; open drains; sediment deposition; sediment transport formulas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8XJMD6XA","journalArticle","2012","Berthon, Christophe; Cordier, Stephane; Delestre, Olivier; Le, Minh Hoang","An analytical solution of the shallow water system coupled to the Exner equation","COMPTES RENDUS MATHEMATIQUE","","1631-073X","10.1016/j.crma.2012.01.007","","In this Note, an exact smooth solution for the equations modeling the bedload transport of sediment in shallow water is presented. This solution is valid for a large family of sedimentation laws which are widely used in erosion modeling such as the Grass model or those of Meyer-Peter and Muller. One of the main interests of this solution is the derivation of numerical benchmarks to valid the approximation methods. (C) 2012 Academie des sciences. Published by Elsevier Masson SAS. All rights reserved.","2012-02","2024-11-22 21:19:58","2024-12-01 00:35:45","","183-186","","3-4","350","","","","","","","","","","English","","","","","","","Place: 23 RUE LINOIS, 75724 PARIS, FRANCE Publisher: ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER Type: Article","","C:\Users\johan\Zotero\storage\JSN7LES3\Berthon et al. - 2012 - An analytical solution of the shallow water system coupled to the Exner equation.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z54RYSI3","journalArticle","2012","Bouharguane, Afaf; Mohammadi, Bijan","Minimisation principles for the evolution of a soft sea bed interacting with a shallow sea","INTERNATIONAL JOURNAL OF COMPUTATIONAL FLUID DYNAMICS","","1061-8562","10.1080/10618562.2012.669831","","Minimisation principles are used in fluid-structure coupling to model sandy sea beds evolution. The sandy bed is seen as a structure with low stiffness. We start with a model problem featuring the behaviour of the coupling. Then, the water motion in shallow domains is described by the Saint-Venant equations. This coupling bringing the bottom sea changes is based on the assumption that the bed adapts to the flow in order to minimise some energy quantity together with minimal sand transport. The approach is shown being equivalent to the use of an Exner equation for the bed with a non-local expression for the sediment transport flux. Because the choice of the functional permits to include different physical quantities one thinks to play a role in the bottom morphodynamics, the approach is also a tool for validating different modelling hypothesis.","2012","2024-11-22 21:19:58","2024-12-01 00:02:19","","163-172","","3","26","","","","","","","","","","English","","","","","","","Place: 2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND Publisher: TAYLOR & FRANCIS LTD Type: Article","","C:\Users\johan\Zotero\storage\WKRPQRE2\Bouharguane and Mohammadi - 2012 - Minimisation principles for the evolution of a soft sea bed interacting with a shallow sea.pdf","","Saint-Venant equations; Exner equation; fluid-structure coupling; sandy beach morphodynamics; sensitivity analysis; shape optimisation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EPZWYZSA","journalArticle","2011","Zhang, Shiyan; Duan, Jennifer G.","1D finite volume model of unsteady flow over mobile bed","JOURNAL OF HYDROLOGY","","0022-1694","10.1016/j.jhydrol.2011.05.010","","A one dimensional (1 0) finite volume method (RIM) model was developed for simulating unsteady flow, such as dam break flow, and flood routing over mobile alluvium. The governing equation is the modified 1D shallow water equation and the Exner equation that take both bed load and suspended load transport into account. The non-equilibrium sediment transport algorithm was adopted in the model, and the van Rijn method was employed to calculate the bed-load transport rate and the concentration of suspended sediment at the reference level. Flux terms in the governing equations were discretised using the upwind flux scheme, Harten et al. (1983) (HLL) and HLLC schemes, Roe's scheme and the Weighted Average Flux (WAF) schemes with the Double Minmod and Minmod flux limiters. The model was tested under a fixed bed condition to evaluate the performance of several different numerical schemes and then applied to an experimental case of dam break flow over a mobile bed and a flood event in the Rillito River, Tucson, Arizona. For dam break flow over movable bed, all tested schemes were proved to be capable of reasonably simulating water surface profiles, but failed to accurately capture the hydraulic jump. The WAF schemes produced slight spurious oscillations at the water surface and bed profiles and over-estimated the scour depth. When applying the model to the Rillito River, the simulated results generally agreed well with the field measurements of flow discharges and bed elevation changes. Modeling results of bed elevation changes were sensitive to the suspended load recovery coefficient and the bed load adaptation length, which require further theoretical and experimental investigations. (C) 2011 Elsevier B.V. All rights reserved.","2011-07-21","2024-11-22 21:19:58","2024-12-01 00:01:22","","57-68","","1-2","405","","","","","","","","","","English","","","","","","","Place: RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS Publisher: ELSEVIER Type: Article","","C:\Users\johan\Zotero\storage\E2HAKRSN\Zhang and Duan - 2011 - 1D finite volume model of unsteady flow over mobile bed.pdf","","Finite volume method; Non-equilibrium sediment transport; Numerical scheme; Fluvial process; Godunov method; Shallow water equation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LMTI6TPN","journalArticle","2010","Begnudelli, Lorenzo; Valiani, Alessandro; Sanders, Brett F.","A balanced treatment of secondary currents, turbulence and dispersion in a depth-integrated hydrodynamic and bed deformation model for channel bends","ADVANCES IN WATER RESOURCES","","0309-1708","10.1016/j.advwatres.2009.10.004","","This work deals with the formulation and numerical implementation of a two-dimensional mathematical and numerical model describing open channel hydrodynamics, sediment and/or scalar transport and riverbed evolution in curved channels. It is shown that a well balanced 2D model can predict flow features, sediment and scalar concentration, and bed elevation with an accuracy that is suitable for practical river engineering. The term “balanced” implies that important physical processes are modeled with a similar degree of complexity and exhaustiveness. The starting point of the model formulation is the assumption of self-similarity of vertical velocity profiles (horizontal velocities in the longitudinal and transverse directions), that are scaled by shear velocity and streamline curvature, both resolved by the model. The former is scaled by a bed-resistance coefficient that must be estimated or calibrated - as usual on a application-specific basis, and the latter is computed by a new, grid-based but grid orientation independent, scheme that acts on the discrete solution. All processes, including bottom shear, momentum dispersion, scalar dispersion, turbulent diffusion, bed load, and suspended load, are modeled using physically based, averaged values of empirical or semi-empirical constants, and consistently with the assumed velocity profiles (and bed-generated turbulence). Bed deformation modeling can be implemented with either an equilibrium or non-equilibrium formulation of the Exner equation, depending on the adaptation length scale, which must be taken under consideration if significantly larger than the length scale of the spatial discretization. The governing equations are solved by high-resolution, unstructured-grid Godunov method, which is elsewhere tested and shown to be reliable and second-order accurate. Application of the model to laboratory test cases, using standard parameter values and previously reported bed-resistance coefficients, gives results comparable to many 2D and 3D models previously applied to the same cases, most part of which benefit from case-specific parameter tuning. There are obviously intrinsic limits to the descriptive ability of 2D models in river modeling, but the results of this study point to the utility and cost-effectiveness of a well-designed 2D model. (C) 2009 Elsevier Ltd. All rights reserved.","2010-01","2024-11-22 21:19:58","2024-12-01 00:01:46","","17-33","","1","33","","","","","","","","","","English","","","","","","","Place: THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND Publisher: ELSEVIER SCI LTD Type: Review","","C:\Users\johan\Zotero\storage\9C4LI7T3\Begnudelli et al. - 2010 - A balanced treatment of secondary currents, turbulence and dispersion in a depth-integrated hydrodyn.pdf","","Finite volume method; Sediment transport; Bed morphology; Channel bends; Depth-integrated model","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5E86837P","journalArticle","2009","Camporeale, C.; Ridolfi, L.","Nonnormality and transient behavior of the de Saint-Venant-Exner equations","WATER RESOURCES RESEARCH","","0043-1397","10.1029/2008WR007587","","Shallow-water flows on fixed and movable beds play an important role in both hydrology and river morphodynamics, and several efforts have been devoted to investigating their stability. The analysis is usually conducted focusing the asymptotic fate of small disturbances, using normal modes. In this work we instead have tackled another aspect of the stability problem studying the disturbance behavior at finite times. Recent studies have in fact shown that nonnormality of differential operators can induce a nonmonotonic decay of disturbances in asymptotically stable cases and the occurrence of transient growths. We have investigated these aspects for the de Saint-Venant-Exner equations and discussed the transient behavior of the energy of disturbances for both fixed and movable bed conditions. We show that the former case provides weak levels of nonnormality; while the latter can give rise to important transient growths. These growths result from uniquely linear mechanisms, are potentially able to trigger nonlinear instabilities, and are physically due to a transfer of potential energy between the water stream and the bed. The results encourage revisiting the study of morphodynamics from a nonmodal perspective.","2009-08-13","2024-11-22 21:19:58","2024-12-01 00:02:20","","","","","45","","","","","","","","","","English","","","","","","","Place: 2000 FLORIDA AVE NW, WASHINGTON, DC 20009 USA Publisher: AMER GEOPHYSICAL UNION Type: Article","","C:\Users\johan\Zotero\storage\X7M5C2DZ\Camporeale and Ridolfi - 2009 - Nonnormality and transient behavior of the de Saint-Venant-Exner equations.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JARBQAQW","journalArticle","2008","Abderrezzak, Kamal El Kadi; Paquier, Andre; Gay, Bernard","One-dimensional numerical modelling of dam-break waves over movable beds: application to experimental and field cases","ENVIRONMENTAL FLUID MECHANICS","","1567-7419","10.1007/s10652-008-9056-9","","This paper reports a numerical study on dam-break waves over movable beds. A one-dimensional (1-D) model is built upon the Saint-Venant equations for shallow water waves, the Exner equation of sediment mass conservation and a spatial lag equation for non-equilibrium sediment transport. The set of governing equations is solved using an explicit finite difference scheme. The model is tested in various idealized experimental cases, with fairly good agreement between the numerical predictions and measurements. Discrepancies are observed at the earlier stage of the dam-break wave and around the dam location due to no vertical velocity component being taken into account. Sensitivity tests confirm that the friction coefficient is an important parameter for the evaluation of sediment transport processes operating during a dam-break wave. The influence of the non-equilibrium adaptation length (or the lag distance) is negligible on the wavefront celerity and weak on the free surface and bed profiles, which indicates that one may ignore the spatial lag effect in dam-break wave studies. Finally, the simulation of the Lake Ha!Ha! dyke-break flood event shows that the model can provide relevant results if a convenient formula for computing the sediment transport capacity and an appropriate median grain diameter of riverbed material are selected.","2008-04","2024-11-22 21:19:58","2024-12-01 00:02:27","","169-198","","2","8","","","","","","","","","","English","","","","","","","Place: VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS Publisher: SPRINGER Type: Article","","C:\Users\johan\Zotero\storage\8JMEUDGM\Abderrezzak et al. - 2008 - One-dimensional numerical modelling of dam-break waves over movable beds application to experimenta.pdf","","sediment transport; dam-break wave; Ha!Ha! River; one-dimensional model","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UCCMURUG","journalArticle","2002","Lanzoni, S; Seminara, G","Long-term evolution and morphodynamic equilibrium of tidal channels","JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS","","2169-9275","10.1029/2000JC000468","","[1] This contribution investigates the morphodynamic equilibrium of funnel-shaped well-mixed estuaries and/or tidal channels. The one-dimensional de Saint Venant and Exner equations are solved numerically for the ideal case of a frictionally dominated estuary consisting of noncohesive sediment and with insignificant intertidal storage of water in tidal flats and salt marshes. This class of estuaries turns out to be invariably flood dominated. The resulting asymmetries in surface elevations and tidal currents lead to a net sediment flux within a tidal cycle which is directed landward. As a consequence, sediments are trapped within the estuary and the bottom profile evolves asymptotically toward an equilibrium configuration, allo wing a vanishing net sediment flux everywhere and, in accordance with field observations, a nearly constant value of the maximum flood/ebb speed. Such an equilibrium bed profile is characterized by a concavity increasing as the estuary convergence increases and by a uniquely determined value of the depth at the inlet section. The final length of the estuary is fixed by the longitudinal extension of the very shallow area which tends to form in the landward portion of the estuary. Note that sediment advection is neglected in the analysis, an assumption appropriate to the case of not too fine sediment.","2002-01-15","2024-11-22 21:19:58","2024-12-01 00:02:19","","","","C1","107","","","","","","","","","","English","","","","","","","Place: 2000 FLORIDA AVE NW, WASHINGTON, DC 20009 USA Publisher: AMER GEOPHYSICAL UNION Type: Article","","C:\Users\johan\Zotero\storage\56JBTKWU\Lanzoni and Seminara - 2002 - Long-term evolution and morphodynamic equilibrium of tidal channels.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4PTFJ7K4","journalArticle","2020","Meurice, Robin; Soares-Frazao, Sandra","A 2D HLL-based weakly coupled model for transient flows on mobile beds","JOURNAL OF HYDROINFORMATICS","","1464-7141","10.2166/hydro.2020.033","","We propose a finite-volume model that aims at improving the ability of 2D numerical models to accurately predict the morphological evolution of sandy beds when subjected to transient flows like dam-breaks. This model solves shallow water and Exner equations with a weakly coupled approach while the fluxes at the interfaces of the cells are calculated thanks to a lateralized HLLC flux scheme. Besides describing the model, we ran it for four different test cases: a steady flow on an inclined bed leading to aggradation or degradation, a dam-break leading to high interaction between the flow and the bed, a dam-break with a symmetrical enlargement close to the gate and a dam-break in a channel with a 90 degrees bend. The gathered results are discussed and compared to an existing fully coupled approach based on HLLC fluxes. Although both models equally perform regarding water levels, the weakly coupled model looks to better predict the bed evolution for the four test cases. In particular, its results are not affected by an excessive numerical diffusion encountered by the coupled model. Moreover, it usually better estimates the amplitudes of the maximum deposits and scours. It is also more stable when subject to high bed-flow interaction.","2020-09","2024-11-22 21:19:57","2024-12-01 00:01:45","","1351-1369","","5","22","","","","","","","","","","English","","","","","","","Place: ALLIANCE HOUSE, 12 CAXTON ST, LONDON SW1H0QS, ENGLAND Publisher: IWA PUBLISHING Type: Article","","C:\Users\johan\Zotero\storage\638SB6JY\Meurice and Soares-Frazao - 2020 - A 2D HLL-based weakly coupled model for transient flows on mobile beds.pdf","","morphodynamics; dam-break; erodible bed; finite-volumes; HLL; transient flows","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XIV9SGR9","journalArticle","2019","Martinez-Aranda, S.; Murillo, J.; Garcia-Navarro, P.","A 1D numerical model for the simulation of unsteady and highly erosive flows in rivers","COMPUTERS & FLUIDS","","0045-7930","10.1016/j.compfluid.2019.01.011","","This work is focused on a numerical finite volume scheme for the coupled shallow water-Exner system in 1D applications with arbitrary geometry. The mathematical expressions modeling the hydrodynamic and morphodynamic components of the physical phenomenon are treated to deal with cross-section shape variations and empirical solid discharge estimations. The resulting coupled equations can be rewritten as a non-conservative hyperbolic system with three moving waves and one stationary wave to account for the source terms discretization. Moreover, the wave celerities for the coupled morpho-hydrodyamical system depend on the erosion-deposition mechanism selected to update the channel cross-section profile. This influence is incorporated into the system solution by means of a new parameter related to the channel bottom variation celerity. Special interest is put to show that, even for the simplest solid transport models as the Grass law, to find a linearized Jacobian matrix of the system can be a challenge in presence of arbitrary shape channels. In this paper a numerical finite volume scheme is proposed, based on an augmented Roe solver, first order accurate in time and space, dealing with solid transport flux variations caused by the channel geometry changes. Channel cross-section variations lead to the appearance of a new solid flux source term which should be discretized properly. The stability region is controlled by wave celerities together with a proper reconstruction of the approximate local Riemann problem solution, enforcing positive values for the intermediate states of the conserved variables. Comparison of the numerical results for several analytical and experimental cases demonstrates the effectiveness, exact well-balancedness and accuracy of the scheme. (C) 2019 Elsevier Ltd. All rights reserved.","2019-03-15","2024-12-01 00:01:07","2024-12-01 00:01:40","","8-34","","","181","","","","","","","","","","English","","","","","","","Place: THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND Publisher: PERGAMON-ELSEVIER SCIENCE LTD Type: Article","","C:\Users\johan\Zotero\storage\HXM7NDXF\Martínez-Aranda et al. - 2019 - A 1D numerical model for the simulation of unsteady and highly erosive flows in rivers.pdf","","Finite volume method; SWE-Exner; Exner equation; Shallow water equations; Augmented Roe's scheme; Coupled method; Variable geometry; 1D; Numerical Method; FVM; Equations of motion; Jacobian matrices; Cladding (coating); Geometry; Roe's scheme","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RR32J849","journalArticle","2011","Qiuhua, Liang","A COUPLED MORPHODYNAMIC MODEL FOR APPLICATIONS INVOLVING WETTING AND DRYING","JOURNAL OF HYDRODYNAMICS","","1001-6058","10.1016/S1001-6058(10)60113-8","","This work presents a new finite volume Godunov-type model for predicting morphological changes under the rapidly varying flood conditions with wetting and drying. The model solves the coupled shallow water and Exner equations, with the interface fluxes evaluated by an Harten-Lax-van Leer-Contact (HLLC) approximate Riemann solver. Well-balanced solution is achieved using the surface gradient method and wetting and drying are handled by a non-negative reconstruction approach. The new model is validated against several theoretical benchmark tests and promising results are obtained.","2011-06","2024-11-22 21:19:58","2024-12-01 00:01:54","","273-281","","3","23","","","","","","","","","","English","","","","","","","Place: 233 SPRING ST, NEW YORK, NY 10013 USA Publisher: SPRINGER Type: Article","","C:\Users\johan\Zotero\storage\H7CAF29I\Qiuhua - 2011 - A COUPLED MORPHODYNAMIC MODEL FOR APPLICATIONS INVOLVING WETTING AND DRYING.pdf","","shallow water equations; Exner equation; Godunov-type method; morphodynamic model; well-balanced scheme; wetting and drying","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"479VJNT2","journalArticle","2011","Benkhaldoun, Fayssal; Seaid, Mohammed; Sahmim, Slah","Mathematical Development and Verification of a Finite Volume Model for Morphodynamic Flow Applications","ADVANCES IN APPLIED MATHEMATICS AND MECHANICS","","2070-0733","10.4208/aamm.10-m1056","","The accuracy and efficiency of a class of finite volume methods are investigated for numerical solution of morphodynamic problems in one space dimension. The governing equations consist of two components, namely a hydraulic part described by the shallow water equations and a sediment part described by the Exner equation. Based on different formulations of the morphodynamic equations, we propose a family of three finite volume methods. The numerical fluxes are reconstructed using a modified Roe's scheme that incorporates, in its reconstruction, the sign of the Jacobian matrix in the morphodynamic system. A well-balanced discretization is used for the treatment of the source terms. The method is well-balanced, non-oscillatory and suitable for both slow and rapid interactions between hydraulic flow and sediment transport. The obtained results for several morphodynamic problems are considered to be representative, and might be helpful for a fair rating of finite volume solution schemes, particularly in long time computations.","2011-08","2024-12-01 00:01:07","2024-12-01 00:01:07","","470-492","","4","3","","","","","","","","","","English","","","","","","","Place: ROOM 3208, CENTRAL PLAZA, 18 HARBOUR RD, WANCHAI, HONG KONG 00000, PEOPLES R CHINA Publisher: GLOBAL SCIENCE PRESS Type: Article","","C:\Users\johan\Zotero\storage\HEXEXCJ9\Benkhaldoun et al. - 2011 - Mathematical Development and Verification of a Finite Volume Model for Morphodynamic Flow Applicatio.pdf","","shallow water equations; sediment transport; finite volume method; Morphodynamic model; well-balanced discretization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TYEQJ5YE","journalArticle","2011","Audusse, Emmanuel; Benkhaldoun, Fayssal; Sainte-Marie, Jacques; Seaid, Mohammed","MULTILAYER SAINT-VENANT EQUATIONS OVER MOVABLE BEDS","DISCRETE AND CONTINUOUS DYNAMICAL SYSTEMS-SERIES B","","1531-3492","10.3934/dcdsb.2011.15.917","","We introduce a multilayer model to solve three-dimensional sediment transport by wind-driven shallow water flows. The proposed multilayer model avoids the expensive Navier-Stokes equations and captures stratified horizontal flow velocities. Forcing terms are included in the system to model momentum exchanges between the considered layers. The topography frictions are included in the bottom layer and the wind shear stresses are acting on the top layer. To model the bedload transport we consider an Exner equation for morphological evolution accounting for the velocity field on the bottom layer. The coupled equations form a system of conservation laws with source terms. As a numerical solver, we apply a kinetic scheme using the finite volume discretization. Preliminary numerical results are presented to demonstrate the performance of the proposed multilayer model and to confirm its capability to provide efficient simulations for sediment transport by wind-driven shallow water flows. Comparison between results obtained using the multilayer model and those obtained using the single-layer model are also presented.","2011-06","2024-12-01 00:01:07","2024-12-01 00:01:07","","917-934","","4, SI","15","","","","","","","","","","English","","","","","","","Place: PO BOX 2604, SPRINGFIELD, MO 65801-2604 USA Publisher: AMER INST MATHEMATICAL SCIENCES-AIMS Type: Article","","C:\Users\johan\Zotero\storage\7I8ZNQT8\Audusse et al. - 2011 - MULTILAYER SAINT-VENANT EQUATIONS OVER MOVABLE BEDS.pdf","","Sediment transport; Saint-Venant equations; Kinetic schemes; Multilayer model","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BVASWA9M","journalArticle","2022","Mohamed, Kamel; Sahmim, Slah; Abdelrahman, Mahmoud A. E.","A Predictor-corrector scheme for simulation of two-phase granular flows over a moved bed with a variable topography","EUROPEAN JOURNAL OF MECHANICS B-FLUIDS","","0997-7546","10.1016/j.euromechflu.2022.07.001","","In this paper, we propose a numerical simulation of two-phase shallow granular flows through a moved bed with a variable irregular topography via a predictor corrector scheme. This method consists of predictor and corrector stages. The predictor stage contains a parameter to control the numerical diffusion that is performed by utilizing limiters and Riemann invariant theory. The corrector stage recovers the balance conservation equation. In the first part, we solve numerically the one-dimensional equation for two-phase shallow granular flows over a fixed bed with irregular topography. In the second part, we consider the model equations for the bed-load sediment transport, the governing model equations consist of two components, specifically, a geophysical flows part and interstitial fluid. The sediment part is described by the Exner equation when the velocity can be considered to be the solid velocity, fluid velocity or a mean value of both of them.(c) 2022 Elsevier Masson SAS. All rights reserved.","2022-12","2024-12-01 00:01:07","2024-12-01 00:01:07","","39-50","","","96","","","","","","","","","","English","","","","","","","Place: RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS Publisher: ELSEVIER Type: Article","","","","Riemann solver; Bed -load sediment transport; Riemann invariants; Shallow water model; Two phase granular flows","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IJ2HLPSG","journalArticle","2020","Kalita, Hriday Mani","A Numerical Model for 1D Bed Morphology Calculations","WATER RESOURCES MANAGEMENT","","0920-4741","10.1007/s11269-020-02707-0","","The present work proposes a new morphodynamic model for flow simulation in open channels. The governing one dimensional (1D) shallow water equations along with the Exner sediment continuity equation are solved here using coupled approach. A TVD based MacCormack predictor corrector method is used here for solution of the coupled governing equations. The developed numerical model is used to replicate several test cases of known experimental and approximate solutions. These cases include bed aggradation due to sediment overloading, bed degradation due to sediment shut-off, dam break flow over erodible bed and movable bump due to subcritical and transcritical flows. The results obtained are found to be excellent and free from oscillations near sharp gradient. The numerical model is also found to be capable of capturing the wave-fronts of both water surface and bed sediment. Quantitative analysis of the results in terms of two statistical parameters establishes the potential of the present model in more complicated practical problems.","2020-12","2024-12-01 00:01:07","2024-12-01 00:01:07","","4975-4989","","15","34","","","","","","","","","","English","","","","","","","Place: VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS Publisher: SPRINGER Type: Article","","C:\Users\johan\Zotero\storage\P4Y894VP\Kalita - 2020 - A Numerical Model for 1D Bed Morphology Calculations.pdf","","Exner equation; Shallow water equations; Morphodynamic model; TVD scheme","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JSG5BQND","journalArticle","2020","Gonzalez-Aguirre, J. C.; Castro, M. J.; Morales de Luna, T.","A robust model for rapidly varying flows over movable bottom with suspended and bedload transport: Modelling and numerical approach","ADVANCES IN WATER RESOURCES","","0309-1708","10.1016/j.advwatres.2020.103575","","We propose a coupled model for suspended and bedload sediment transport in the shallow water framework. The model is deduced under hydrostatic pressure assumptions and will not assume any Boussinesq hypothesis. The numerical resolution is carried out in a segregated way. First the underlying system of conservation laws is solved by using a first order path-conservative Riemann solver. Then, the source terms corresponding with the erosion and depositions rates are approximated in a semi-implicit way. The final scheme preserves the positivity of the density. Several numerical experiments were carried out in order to validate the model and the numerical scheme. The results obtained are in good agreement with the experimental data.","2020-06","2024-12-01 00:01:07","2024-12-01 00:01:07","","","","","140","","","","","","","","","","English","","","","","","","Place: THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND Publisher: ELSEVIER SCI LTD Type: Article","","C:\Users\johan\Zotero\storage\33ZZ3SQC\Gonzalez-Aguirre et al. - 2020 - A robust model for rapidly varying flows over movable bottom with suspended and bedload transport M.pdf","","Sediment transport; Bedload; Finite volume solvers; Shallow water Exner models; Suspended load; Well-balanced schemes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
